device,date,hour,power,current,voltage,energy,isOn
pump,11/24/2025,3,96.05,0.31,219.58,0.00958,True
pump,11/24/2025,4,99.36,0.23,219.9,0.00727,True
pump,11/24/2025,5,97.77,0.0,221.54,0.00769,True
pump,11/24/2025,6,99.22,0.35,220.01,0.00539,True
pump,11/24/2025,7,95.46,0.4,221.52,0.00979,True
pump,11/24/2025,8,97.77,0.34,220.24,0.00835,True
pump,11/24/2025,9,103.55,0.29,218.72,0.00694,True
pump,11/24/2025,10,102.1,0.43,221.76,0.00275,True
pump,11/24/2025,11,101.73,0.27,218.66,0.00764,True
pump,11/24/2025,12,98.74,0.38,221.17,0.00062,True
pump,11/24/2025,13,103.51,0.4,221.65,0.00959,True
pump,11/24/2025,14,96.16,0.38,219.91,0.00711,True
pump,11/24/2025,15,100.51,0.28,220.77,0.00721,True
pump,11/24/2025,16,103.65,0.24,220.33,0.00705,True
pump,11/24/2025,17,102.13,0.06,221.73,0.0047,True
pump,11/24/2025,18,102.62,0.01,219.49,0.00624,True
pump,11/24/2025,19,96.31,0.37,219.37,0.00172,True
pump,11/24/2025,20,97.86,0.39,218.24,0.00736,True
pump,11/24/2025,21,100.72,0.35,220.41,0.0021,True
pump,11/24/2025,22,96.16,0.28,219.82,0.00816,True
pump,11/24/2025,23,104.63,0.04,221.74,0.00717,True
pump,11/23/2025,0,98.05,0.39,221.55,0.00418,True
pump,11/23/2025,1,97.31,0.26,218.06,0.00784,True
pump,11/23/2025,2,96.13,0.37,220.79,0.00073,True
pump,11/23/2025,3,98.05,0.36,220.7,0.00798,True
pump,11/23/2025,4,101.26,0.21,218.54,0.00455,True
pump,11/23/2025,5,104.28,0.45,221.31,0.00692,True
pump,11/23/2025,6,102.58,0.16,221.18,0.00301,True
pump,11/23/2025,7,96.5,0.08,219.31,0.00182,True
pump,11/23/2025,8,103.49,0.28,218.84,0.00484,True
pump,11/23/2025,9,102.55,0.45,218.08,0.00271,True
pump,11/23/2025,10,98.27,0.17,219.08,0.00521,True
pump,11/23/2025,11,101.66,0.04,221.9,0.00203,True
pump,11/23/2025,12,96.07,0.28,221.03,0.00041,True
pump,11/23/2025,13,97.94,0.13,221.6,0.00391,True
pump,11/23/2025,14,104.3,0.23,218.98,0.0007,True
pump,11/23/2025,15,100.99,0.44,220.42,0.00239,True
pump,11/23/2025,16,100.34,0.38,220.89,0.00446,True
pump,11/23/2025,17,100.79,0.03,218.39,0.00768,True
pump,11/23/2025,18,104.72,0.48,218.34,1e-05,True
pump,11/23/2025,19,97.2,0.12,220.71,0.00772,True
pump,11/23/2025,20,100.43,0.37,219.35,0.00334,True
pump,11/23/2025,21,96.25,0.36,219.08,0.00053,True
pump,11/23/2025,22,95.33,0.15,218.78,0.00443,True
pump,11/23/2025,23,100.83,0.28,221.26,0.008,True
pump,11/22/2025,0,103.46,0.13,220.64,0.00522,True
pump,11/22/2025,1,98.31,0.24,218.12,0.00214,True
pump,11/22/2025,2,103.07,0.22,218.22,0.00537,True
pump,11/22/2025,3,95.55,0.24,218.61,2e-05,True
pump,11/22/2025,4,97.31,0.01,219.17,0.00163,True
pump,11/22/2025,5,95.39,0.41,219.95,0.00635,True
pump,11/22/2025,6,100.57,0.25,220.13,0.00804,True
pump,11/22/2025,7,102.81,0.02,219.0,0.00954,True
pump,11/22/2025,8,96.03,0.05,218.12,0.00843,True
pump,11/22/2025,9,101.55,0.15,219.66,0.00128,True
pump,11/22/2025,10,103.08,0.08,220.97,0.00617,True
pump,11/22/2025,11,100.22,0.16,218.6,0.0052,True
pump,11/22/2025,12,95.73,0.14,220.69,0.0048,True
pump,11/22/2025,13,98.02,0.28,218.61,0.0025,True
pump,11/22/2025,14,104.92,0.32,220.0,0.00443,True
pump,11/22/2025,15,97.02,0.04,218.32,0.00503,True
pump,11/22/2025,16,99.7,0.17,221.27,0.00812,True
pump,11/22/2025,17,101.74,0.18,219.67,0.00067,True
pump,11/22/2025,18,97.47,0.48,218.28,0.00635,True
pump,11/22/2025,19,98.32,0.48,219.66,0.00703,True
pump,11/22/2025,20,95.32,0.44,219.05,0.00281,True
pump,11/22/2025,21,95.58,0.4,218.43,0.00395,True
pump,11/22/2025,22,97.74,0.33,218.88,0.00428,True
pump,11/22/2025,23,101.17,0.33,220.4,0.00157,True
pump,11/21/2025,0,101.25,0.29,221.06,0.0025,True
pump,11/21/2025,1,97.75,0.26,221.61,0.00772,True
pump,11/21/2025,2,96.51,0.28,218.65,0.00853,True
pump,11/21/2025,3,103.14,0.26,219.32,0.00654,True
pump,11/21/2025,4,98.94,0.39,220.7,0.0098,True
pump,11/21/2025,5,96.46,0.46,218.8,0.00843,True
pump,11/21/2025,6,101.89,0.1,221.23,0.00252,True
pump,11/21/2025,7,97.39,0.16,221.89,0.00598,True
pump,11/21/2025,8,100.64,0.16,221.38,0.00156,True
pump,11/21/2025,9,95.7,0.08,218.23,0.00878,True
pump,11/21/2025,10,104.63,0.23,218.41,0.00636,True
pump,11/21/2025,11,104.96,0.46,220.42,0.0017,True
pump,11/21/2025,12,96.18,0.26,219.23,0.00799,True
pump,11/21/2025,13,99.34,0.5,220.53,0.00796,True
pump,11/21/2025,14,101.07,0.07,220.9,0.00465,True
pump,11/21/2025,15,101.69,0.19,221.8,0.00182,True
pump,11/21/2025,16,104.95,0.22,219.43,0.00499,True
pump,11/21/2025,17,100.08,0.17,220.38,0.00809,True
pump,11/21/2025,18,98.0,0.45,218.3,0.00563,True
pump,11/21/2025,19,102.55,0.21,219.74,0.00302,True
pump,11/21/2025,20,96.12,0.23,219.82,0.00183,True
pump,11/21/2025,21,97.13,0.48,221.94,0.00852,True
pump,11/21/2025,22,96.59,0.33,220.66,0.00429,True
pump,11/21/2025,23,102.23,0.15,220.59,0.00643,True
pump,11/20/2025,0,103.59,0.25,218.86,0.00444,True
pump,11/20/2025,1,100.67,0.13,218.94,0.00131,True
pump,11/20/2025,2,97.57,0.43,219.43,0.00033,True
pump,11/20/2025,3,96.05,0.5,220.84,0.00901,True
pump,11/20/2025,4,99.14,0.15,218.44,0.00866,True
pump,11/20/2025,5,99.27,0.32,220.2,0.00219,True
pump,11/20/2025,6,99.47,0.17,218.37,0.00462,True
pump,11/20/2025,7,101.05,0.35,220.99,0.00737,True
pump,11/20/2025,8,98.47,0.1,220.48,0.00391,True
pump,11/20/2025,9,102.67,0.32,219.87,0.0027,True
pump,11/20/2025,10,98.09,0.4,220.83,0.00889,True
pump,11/20/2025,11,101.46,0.27,221.34,0.00968,True
pump,11/20/2025,12,99.78,0.42,221.51,0.00054,True
pump,11/20/2025,13,98.63,0.27,221.18,0.00781,True
pump,11/20/2025,14,98.9,0.41,219.75,0.00771,True
pump,11/20/2025,15,98.5,0.1,218.86,0.00235,True
pump,11/20/2025,16,100.07,0.36,218.2,0.00481,True
pump,11/20/2025,17,97.72,0.12,219.12,0.00605,True
pump,11/20/2025,18,104.26,0.41,218.62,0.00427,True
pump,11/20/2025,19,101.77,0.13,221.54,0.0079,True
pump,11/20/2025,20,97.88,0.05,218.56,0.00394,True
pump,11/20/2025,21,98.82,0.38,218.26,0.00985,True
pump,11/20/2025,22,95.76,0.3,218.19,0.0013,True
pump,11/20/2025,23,101.6,0.05,219.86,0.00236,True
pump,11/19/2025,0,104.68,0.37,221.25,0.00063,True
pump,11/19/2025,1,96.13,0.36,218.47,0.00111,True
pump,11/19/2025,2,100.04,0.4,221.63,0.00947,True
pump,11/19/2025,3,95.29,0.08,220.0,0.00454,True
pump,11/19/2025,4,103.21,0.06,220.55,0.00157,True
pump,11/19/2025,5,97.46,0.11,218.42,0.00807,True
pump,11/19/2025,6,104.46,0.19,220.31,0.00161,True
pump,11/19/2025,7,100.96,0.49,220.87,0.00343,True
pump,11/19/2025,8,98.1,0.4,221.93,0.00614,True
pump,11/19/2025,9,99.53,0.17,218.83,0.00695,True
pump,11/19/2025,10,99.17,0.21,218.49,0.00426,True
pump,11/19/2025,11,102.43,0.14,219.41,0.00994,True
pump,11/19/2025,12,103.15,0.27,218.82,0.00315,True
pump,11/19/2025,13,104.96,0.08,220.09,0.00185,True
pump,11/19/2025,14,103.1,0.28,219.3,0.00226,True
pump,11/19/2025,15,98.87,0.23,218.0,0.00327,True
pump,11/19/2025,16,97.7,0.43,218.04,0.00058,True
pump,11/19/2025,17,99.02,0.44,221.09,0.00879,True
pump,11/19/2025,18,97.58,0.06,219.26,0.00936,True
pump,11/19/2025,19,97.74,0.31,219.61,0.00534,True
pump,11/19/2025,20,96.57,0.28,218.84,0.00323,True
pump,11/19/2025,21,102.84,0.14,218.78,0.00045,True
pump,11/19/2025,22,100.49,0.26,219.04,0.00405,True
pump,11/19/2025,23,100.3,0.21,220.09,0.00907,True
pump,11/18/2025,0,104.17,0.29,219.16,0.00851,True
pump,11/18/2025,1,96.92,0.25,220.55,0.00583,True
pump,11/18/2025,2,104.11,0.38,219.99,0.0059,True
pump,11/18/2025,3,100.92,0.32,220.88,0.00533,True
pump,11/18/2025,4,101.65,0.16,221.82,0.00473,True
pump,11/18/2025,5,103.23,0.14,221.78,0.00362,True
pump,11/18/2025,6,96.75,0.22,219.99,0.00536,True
pump,11/18/2025,7,102.95,0.48,219.77,0.00724,True
pump,11/18/2025,8,100.91,0.1,219.06,0.00885,True
pump,11/18/2025,9,97.98,0.32,220.81,0.00587,True
pump,11/18/2025,10,95.45,0.18,218.37,0.00016,True
pump,11/18/2025,11,95.78,0.28,221.43,0.0048,True
pump,11/18/2025,12,95.84,0.24,221.88,0.00709,True
pump,11/18/2025,13,101.85,0.47,220.23,0.00669,True
pump,11/18/2025,14,101.43,0.4,219.24,0.00845,True
pump,11/18/2025,15,95.93,0.04,219.49,0.00064,True
pump,11/18/2025,16,97.7,0.21,219.19,0.00717,True
pump,11/18/2025,17,99.85,0.41,220.66,0.00778,True
pump,11/18/2025,18,95.47,0.44,218.8,0.00174,True
pump,11/18/2025,19,98.01,0.41,219.18,0.00234,True
pump,11/18/2025,20,98.92,0.32,218.3,0.00834,True
pump,11/18/2025,21,97.65,0.19,218.3,0.00148,True
pump,11/18/2025,22,100.97,0.26,219.25,0.00047,True
pump,11/18/2025,23,102.83,0.04,220.05,0.00472,True
pump,11/17/2025,0,97.14,0.11,219.48,0.00574,True
pump,11/17/2025,1,101.09,0.45,219.9,0.00189,True
pump,11/17/2025,2,99.97,0.12,219.72,0.00222,True
pump,11/17/2025,3,103.86,0.16,218.41,0.0054,True
pump,11/17/2025,4,104.19,0.46,221.98,0.00698,True
pump,11/17/2025,5,102.16,0.02,220.4,0.00386,True
pump,11/17/2025,6,95.39,0.4,218.38,0.00909,True
pump,11/17/2025,7,97.97,0.34,221.14,0.00892,True
pump,11/17/2025,8,101.18,0.43,219.13,0.00819,True
pump,11/17/2025,9,104.59,0.41,218.22,0.00248,True
pump,11/17/2025,10,102.0,0.47,219.7,0.00219,True
pump,11/17/2025,11,100.97,0.12,220.19,0.00445,True
pump,11/17/2025,12,99.31,0.09,218.71,0.00221,True
pump,11/17/2025,13,98.26,0.02,221.73,0.00159,True
pump,11/17/2025,14,102.5,0.16,219.91,0.00804,True
pump,11/17/2025,15,101.02,0.17,221.33,0.00927,True
pump,11/17/2025,16,97.09,0.27,219.53,0.00571,True
pump,11/17/2025,17,103.54,0.42,221.6,0.00219,True
pump,11/17/2025,18,104.94,0.37,220.32,0.00967,True
pump,11/17/2025,19,101.13,0.34,218.12,0.0002,True
pump,11/17/2025,20,104.54,0.03,220.61,0.00159,True
pump,11/17/2025,21,96.05,0.1,220.08,0.00884,True
pump,11/17/2025,22,104.52,0.1,220.68,0.00511,True
pump,11/17/2025,23,101.99,0.44,220.45,0.00016,True
pump,11/16/2025,0,100.77,0.2,219.59,0.00406,True
pump,11/16/2025,1,97.56,0.01,218.26,0.00804,True
pump,11/16/2025,2,101.03,0.33,218.68,0.00742,True
pump,11/16/2025,3,97.53,0.23,218.24,0.00705,True
pump,11/16/2025,4,104.13,0.15,219.54,0.00239,True
pump,11/16/2025,5,95.3,0.02,219.08,0.00817,True
pump,11/16/2025,6,103.34,0.35,218.02,0.00308,True
pump,11/16/2025,7,102.31,0.39,219.34,0.00899,True
pump,11/16/2025,8,103.83,0.24,218.99,0.00637,True
pump,11/16/2025,9,100.37,0.13,221.11,0.00378,True
pump,11/16/2025,10,95.64,0.44,218.94,0.00446,True
pump,11/16/2025,11,100.89,0.14,221.01,0.00739,True
pump,11/16/2025,12,103.33,0.3,220.8,0.0044,True
pump,11/16/2025,13,96.07,0.32,221.28,0.0038,True
pump,11/16/2025,14,97.05,0.22,219.7,0.0076,True
pump,11/16/2025,15,97.55,0.32,220.38,0.00647,True
pump,11/16/2025,16,104.46,0.44,221.88,0.00064,True
pump,11/16/2025,17,103.86,0.07,221.66,0.00406,True
pump,11/16/2025,18,102.02,0.03,218.59,0.00629,True
pump,11/16/2025,19,100.63,0.06,219.6,0.00752,True
pump,11/16/2025,20,102.26,0.11,220.63,0.00684,True
pump,11/16/2025,21,101.88,0.33,220.16,0.00121,True
pump,11/16/2025,22,99.9,0.22,218.14,0.0052,True
pump,11/16/2025,23,97.81,0.18,221.63,0.00396,True
pump,11/15/2025,0,96.38,0.18,218.43,0.00353,True
pump,11/15/2025,1,99.81,0.26,219.38,0.00157,True
pump,11/15/2025,2,101.02,0.22,219.58,0.00865,True
pump,11/15/2025,3,97.0,0.2,220.45,0.00887,True
pump,11/15/2025,4,95.44,0.37,220.11,0.0052,True
pump,11/15/2025,5,101.77,0.44,220.73,0.00756,True
pump,11/15/2025,6,96.07,0.04,220.94,0.00251,True
pump,11/15/2025,7,97.58,0.35,220.12,0.00297,True
pump,11/15/2025,8,103.14,0.09,221.79,0.0037,True
pump,11/15/2025,9,100.12,0.15,219.08,0.00087,True
pump,11/15/2025,10,99.4,0.42,220.9,0.00309,True
pump,11/15/2025,11,101.95,0.09,219.59,0.0035,True
pump,11/15/2025,12,95.92,0.17,220.89,0.00774,True
pump,11/15/2025,13,98.42,0.34,219.63,0.00419,True
pump,11/15/2025,14,102.06,0.15,219.56,0.0056,True
pump,11/15/2025,15,101.31,0.47,221.01,0.0059,True
pump,11/15/2025,16,99.0,0.3,221.62,0.00582,True
pump,11/15/2025,17,99.62,0.03,220.31,0.00267,True
pump,11/15/2025,18,101.92,0.2,218.04,0.0049,True
pump,11/15/2025,19,101.8,0.47,220.75,0.00119,True
pump,11/15/2025,20,96.34,0.17,220.45,0.00659,True
pump,11/15/2025,21,101.9,0.26,220.5,0.00616,True
pump,11/15/2025,22,103.19,0.12,218.25,0.00295,True
pump,11/15/2025,23,97.87,0.08,220.63,0.00204,True
pump,11/14/2025,0,101.46,0.23,220.28,0.00599,True
pump,11/14/2025,1,104.12,0.33,218.0,0.00903,True
pump,11/14/2025,2,100.57,0.41,219.17,0.00185,True
pump,11/14/2025,3,99.61,0.44,221.25,0.00571,True
pump,11/14/2025,4,98.28,0.24,220.84,9e-05,True
pump,11/14/2025,5,102.36,0.44,220.77,0.00722,True
pump,11/14/2025,6,99.35,0.28,221.47,0.00825,True
pump,11/14/2025,7,97.46,0.05,220.72,0.00633,True
pump,11/14/2025,8,103.12,0.49,221.23,0.00091,True
pump,11/14/2025,9,98.46,0.1,221.34,0.00747,True
pump,11/14/2025,10,101.55,0.46,220.77,0.00294,True
pump,11/14/2025,11,104.92,0.23,221.02,0.00401,True
pump,11/14/2025,12,102.34,0.19,218.6,0.00121,True
pump,11/14/2025,13,97.49,0.34,218.62,0.0052,True
pump,11/14/2025,14,100.66,0.44,219.57,0.00428,True
pump,11/14/2025,15,95.41,0.24,218.97,0.0029,True
pump,11/14/2025,16,102.96,0.18,219.71,0.00899,True
pump,11/14/2025,17,101.73,0.05,219.76,0.00492,True
pump,11/14/2025,18,100.11,0.34,219.11,0.00372,True
pump,11/14/2025,19,102.56,0.27,220.95,0.00826,True
pump,11/14/2025,20,100.63,0.36,221.08,0.00896,True
pump,11/14/2025,21,96.9,0.28,218.6,0.00881,True
pump,11/14/2025,22,96.83,0.47,218.67,0.00325,True
pump,11/14/2025,23,97.18,0.35,218.71,0.00116,True
pump,11/13/2025,0,100.79,0.15,220.45,0.00293,True
pump,11/13/2025,1,104.94,0.5,220.12,0.00118,True
pump,11/13/2025,2,104.36,0.33,219.58,0.00089,True
pump,11/13/2025,3,99.52,0.32,219.99,0.0051,True
pump,11/13/2025,4,102.4,0.14,220.52,0.00052,True
pump,11/13/2025,5,100.03,0.16,218.25,0.00962,True
pump,11/13/2025,6,102.59,0.02,221.0,0.00365,True
pump,11/13/2025,7,97.66,0.11,220.1,0.00139,True
pump,11/13/2025,8,98.08,0.11,220.46,0.00255,True
pump,11/13/2025,9,104.93,0.12,221.65,0.00579,True
pump,11/13/2025,10,101.8,0.12,219.55,0.00718,True
pump,11/13/2025,11,103.1,0.31,221.29,0.00051,True
pump,11/13/2025,12,99.79,0.26,219.31,0.00969,True
pump,11/13/2025,13,98.26,0.33,218.52,0.00935,True
pump,11/13/2025,14,98.85,0.44,220.76,0.00721,True
pump,11/13/2025,15,100.1,0.46,220.22,0.00638,True
pump,11/13/2025,16,100.96,0.11,219.38,0.00304,True
pump,11/13/2025,17,99.27,0.49,221.79,0.00897,True
pump,11/13/2025,18,100.82,0.44,218.07,0.0053,True
pump,11/13/2025,19,103.57,0.27,218.22,0.00913,True
pump,11/13/2025,20,103.89,0.47,220.82,0.00266,True
pump,11/13/2025,21,103.27,0.24,219.1,0.00751,True
pump,11/13/2025,22,104.44,0.14,221.74,0.00843,True
pump,11/13/2025,23,104.64,0.35,218.1,0.00947,True
pump,11/12/2025,0,95.13,0.09,221.88,0.00215,True
pump,11/12/2025,1,97.98,0.26,220.71,0.00205,True
pump,11/12/2025,2,104.34,0.16,221.64,0.00661,True
pump,11/12/2025,3,100.54,0.44,218.88,0.00236,True
pump,11/12/2025,4,97.86,0.37,220.37,0.00681,True
pump,11/12/2025,5,95.19,0.39,220.78,0.00118,True
pump,11/12/2025,6,96.07,0.01,218.28,0.00334,True
pump,11/12/2025,7,99.99,0.11,218.86,0.00525,True
pump,11/12/2025,8,95.94,0.36,220.83,0.00731,True
pump,11/12/2025,9,104.59,0.4,220.79,0.0003,True
pump,11/12/2025,10,98.94,0.3,219.71,0.00276,True
pump,11/12/2025,11,102.93,0.24,218.35,0.00135,True
pump,11/12/2025,12,96.83,0.03,218.0,0.00261,True
pump,11/12/2025,13,102.27,0.12,218.23,0.00833,True
pump,11/12/2025,14,96.27,0.29,221.5,0.00672,True
pump,11/12/2025,15,102.09,0.33,221.87,0.00114,True
pump,11/12/2025,16,95.02,0.16,219.41,0.00791,True
pump,11/12/2025,17,95.18,0.45,219.76,0.00654,True
pump,11/12/2025,18,97.18,0.18,220.68,0.00292,True
pump,11/12/2025,19,99.11,0.26,220.38,0.00557,True
pump,11/12/2025,20,101.25,0.35,219.4,0.00735,True
pump,11/12/2025,21,102.14,0.04,220.67,0.00753,True
pump,11/12/2025,22,103.28,0.18,220.73,0.00659,True
pump,11/12/2025,23,99.13,0.43,221.65,0.00543,True
pump,11/11/2025,0,97.38,0.21,218.09,0.0068,True
pump,11/11/2025,1,102.44,0.06,221.54,0.00168,True
pump,11/11/2025,2,101.83,0.07,220.33,0.00966,True
pump,11/11/2025,3,100.94,0.25,220.83,0.00837,True
pump,11/11/2025,4,97.52,0.3,220.2,0.00566,True
pump,11/11/2025,5,97.36,0.24,218.16,0.00659,True
pump,11/11/2025,6,98.9,0.1,219.7,0.00255,True
pump,11/11/2025,7,104.8,0.02,221.58,0.00821,True
pump,11/11/2025,8,102.49,0.28,218.07,0.00447,True
pump,11/11/2025,9,95.46,0.03,220.13,0.00092,True
pump,11/11/2025,10,101.21,0.36,221.42,4e-05,True
pump,11/11/2025,11,104.1,0.36,218.6,0.00568,True
pump,11/11/2025,12,99.64,0.27,218.95,0.00256,True
pump,11/11/2025,13,103.92,0.31,221.51,0.00524,True
pump,11/11/2025,14,101.44,0.43,218.39,0.00539,True
pump,11/11/2025,15,100.91,0.33,218.94,0.00086,True
pump,11/11/2025,16,96.81,0.44,219.66,0.00467,True
pump,11/11/2025,17,97.73,0.06,218.58,0.00062,True
pump,11/11/2025,18,96.0,0.36,218.24,0.00617,True
pump,11/11/2025,19,104.95,0.08,221.47,0.00402,True
pump,11/11/2025,20,101.75,0.48,218.91,0.00332,True
pump,11/11/2025,21,97.75,0.27,221.19,0.00464,True
pump,11/11/2025,22,96.17,0.29,221.9,0.00825,True
pump,11/11/2025,23,103.29,0.33,219.01,0.00475,True
pump,11/10/2025,0,103.44,0.39,218.89,0.0056,True
pump,11/10/2025,1,97.42,0.25,221.74,0.0022,True
pump,11/10/2025,2,99.28,0.06,221.86,0.00132,True
pump,11/10/2025,3,96.23,0.1,220.11,0.00803,True
pump,11/10/2025,4,102.43,0.5,220.1,0.00463,True
pump,11/10/2025,5,102.37,0.03,219.91,0.00672,True
pump,11/10/2025,6,101.79,0.17,218.43,0.00332,True
pump,11/10/2025,7,98.77,0.47,220.66,0.00067,True
pump,11/10/2025,8,97.67,0.19,221.75,0.00969,True
pump,11/10/2025,9,98.0,0.37,219.83,0.00953,True
pump,11/10/2025,10,103.86,0.34,220.19,0.00636,True
pump,11/10/2025,11,104.3,0.33,220.91,0.00928,True
pump,11/10/2025,12,96.43,0.2,218.31,0.00039,True
pump,11/10/2025,13,96.57,0.15,219.07,0.0074,True
pump,11/10/2025,14,101.38,0.08,218.37,0.00397,True
pump,11/10/2025,15,102.16,0.24,218.3,6e-05,True
pump,11/10/2025,16,95.05,0.19,219.04,0.00589,True
pump,11/10/2025,17,103.26,0.29,218.31,0.00848,True
pump,11/10/2025,18,97.31,0.36,218.79,0.00085,True
pump,11/10/2025,19,104.94,0.15,221.0,0.00109,True
pump,11/10/2025,20,104.59,0.07,218.14,0.00654,True
pump,11/10/2025,21,100.07,0.39,221.3,0.00514,True
pump,11/10/2025,22,102.96,0.3,218.47,0.00219,True
pump,11/10/2025,23,95.25,0.34,220.97,0.00499,True
pump,11/9/2025,0,103.33,0.06,218.4,0.0033,True
pump,11/9/2025,1,103.77,0.29,221.21,0.00364,True
pump,11/9/2025,2,102.63,0.19,221.56,0.00392,True
pump,11/9/2025,3,104.71,0.27,221.49,0.00867,True
pump,11/9/2025,4,96.86,0.5,218.05,0.00225,True
pump,11/9/2025,5,99.94,0.29,221.35,0.00147,True
pump,11/9/2025,6,95.76,0.4,218.79,0.00232,True
pump,11/9/2025,7,96.43,0.15,219.32,0.00864,True
pump,11/9/2025,8,100.6,0.08,218.41,0.00082,True
pump,11/9/2025,9,100.46,0.21,219.94,0.00236,True
pump,11/9/2025,10,96.84,0.22,219.01,0.00545,True
pump,11/9/2025,11,99.15,0.47,219.14,0.0059,True
pump,11/9/2025,12,98.59,0.46,218.74,0.00935,True
pump,11/9/2025,13,104.78,0.37,221.09,0.00967,True
pump,11/9/2025,14,101.96,0.43,218.79,0.00289,True
pump,11/9/2025,15,100.11,0.02,219.0,0.00235,True
pump,11/9/2025,16,99.38,0.03,220.06,0.00499,True
pump,11/9/2025,17,101.9,0.06,218.83,0.00976,True
pump,11/9/2025,18,95.42,0.44,218.81,0.00457,True
pump,11/9/2025,19,103.6,0.12,221.96,0.00935,True
pump,11/9/2025,20,101.62,0.31,219.7,0.00816,True
pump,11/9/2025,21,97.58,0.36,218.87,0.00483,True
pump,11/9/2025,22,99.42,0.29,218.97,0.00545,True
pump,11/9/2025,23,97.87,0.08,219.07,0.00555,True
bell,12/8/2025,0,13.34,0.24,219.51,0.00044,True
bell,12/8/2025,1,11.03,0.25,218.04,0.00964,True
bell,12/8/2025,2,6.41,0.44,221.46,0.00896,True
bell,12/8/2025,3,9.89,0.07,221.81,0.00353,True
bell,12/8/2025,4,8.61,0.1,220.5,0.00913,True
bell,12/8/2025,5,14.34,0.17,218.34,0.0041,True
bell,12/8/2025,6,8.24,0.37,219.14,0.00395,True
bell,12/8/2025,7,13.97,0.16,218.3,0.00249,True
bell,12/8/2025,8,5.19,0.23,219.62,0.00343,True
bell,12/8/2025,9,14.69,0.36,219.87,0.0064,True
bell,12/8/2025,10,10.28,0.21,218.24,0.00564,True
bell,12/8/2025,11,13.33,0.19,220.51,0.00716,True
bell,12/8/2025,12,8.84,0.08,218.59,0.00345,True
bell,12/8/2025,13,13.16,0.38,219.36,0.00857,True
bell,12/8/2025,14,8.28,0.48,220.33,0.00191,True
bell,12/8/2025,15,6.69,0.39,220.07,0.00861,True
bell,12/8/2025,16,9.1,0.11,218.16,0.00895,True
bell,12/8/2025,17,14.3,0.07,220.91,0.00085,True
bell,12/8/2025,18,13.07,0.41,218.59,0.00755,True
bell,12/8/2025,19,11.7,0.31,219.24,0.00572,True
bell,12/8/2025,20,14.01,0.27,221.05,0.00794,True
bell,12/8/2025,21,9.01,0.49,218.4,0.00466,True
bell,12/8/2025,22,10.57,0.29,220.11,0.00012,True
bell,12/8/2025,23,13.64,0.44,221.02,0.00886,True
bell,12/7/2025,0,9.04,0.17,220.87,0.00066,True
bell,12/7/2025,1,7.53,0.31,218.53,5e-05,True
bell,12/7/2025,2,13.78,0.25,220.79,0.00833,True
bell,12/7/2025,3,13.96,0.25,221.35,0.0018,True
bell,12/7/2025,4,10.13,0.46,221.18,0.0029,True
bell,12/7/2025,5,7.13,0.33,220.65,0.00745,True
bell,12/7/2025,6,13.81,0.27,221.04,0.0031,True
bell,12/7/2025,7,13.24,0.05,220.04,0.00322,True
bell,12/7/2025,8,10.16,0.1,221.32,0.00524,True
bell,12/7/2025,9,9.38,0.21,220.25,0.00838,True
bell,12/7/2025,10,10.81,0.34,221.21,0.00202,True
bell,12/7/2025,11,9.54,0.16,219.77,0.00254,True
bell,12/7/2025,12,11.43,0.27,221.88,0.00845,True
bell,12/7/2025,13,8.49,0.34,221.28,0.00458,True
bell,12/7/2025,14,9.15,0.19,218.09,0.00688,True
bell,12/7/2025,15,11.02,0.36,221.05,0.00677,True
bell,12/7/2025,16,8.35,0.07,218.36,0.00481,True
bell,12/7/2025,17,5.27,0.14,219.12,0.002,True
bell,12/7/2025,18,6.31,0.27,220.11,0.00827,True
bell,12/7/2025,19,8.81,0.37,219.27,0.00097,True
bell,12/7/2025,20,11.86,0.15,220.5,0.00377,True
bell,12/7/2025,21,9.26,0.21,221.19,0.00117,True
bell,12/7/2025,22,10.02,0.44,220.95,0.00609,True
bell,12/7/2025,23,11.75,0.26,219.41,0.00828,True
bell,12/6/2025,0,14.98,0.18,221.35,0.00798,True
bell,12/6/2025,1,8.88,0.28,219.23,0.00813,True
bell,12/6/2025,2,5.45,0.09,221.52,0.00055,True
bell,12/6/2025,3,10.68,0.15,221.65,0.00884,True
bell,12/6/2025,4,8.72,0.14,220.44,0.00701,True
bell,12/6/2025,5,8.3,0.5,221.39,0.00643,True
bell,12/6/2025,6,11.31,0.27,221.89,0.00945,True
bell,12/6/2025,7,14.79,0.15,221.2,0.00735,True
bell,12/6/2025,8,5.01,0.3,220.17,0.00949,True
bell,12/6/2025,9,9.25,0.02,219.45,0.00954,True
bell,12/6/2025,10,12.09,0.44,218.04,0.00386,True
bell,12/6/2025,11,13.19,0.3,221.35,0.00354,True
bell,12/6/2025,12,9.33,0.27,221.3,0.00876,True
bell,12/6/2025,13,10.08,0.08,220.94,0.00505,True
bell,12/6/2025,14,11.57,0.26,219.12,0.00135,True
bell,12/6/2025,15,12.38,0.4,218.73,0.00422,True
bell,12/6/2025,16,5.23,0.11,221.83,0.00447,True
bell,12/6/2025,17,8.03,0.29,220.29,0.00261,True
bell,12/6/2025,18,14.08,0.28,219.07,0.00487,True
bell,12/6/2025,19,5.02,0.06,221.44,0.00016,True
bell,12/6/2025,20,11.42,0.24,221.04,0.00414,True
